start,end,id,species,sr,db
10/27/2019 11:00:00,10/27/2019 12:00:00,5280,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/27/2019 12:00:00,10/27/2019 13:00:00,5281,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/27/2019 13:00:00,10/27/2019 14:00:00,5282,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/27/2019 14:00:00,10/27/2019 15:00:00,5283,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/27/2019 15:00:00,10/27/2019 16:00:00,5284,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/27/2019 16:00:00,10/27/2019 17:00:00,5285,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/27/2019 17:00:00,10/27/2019 18:00:00,5286,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/27/2019 18:00:00,10/27/2019 19:00:00,5287,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/27/2019 19:00:00,10/27/2019 20:00:00,5288,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/27/2019 20:00:00,10/27/2019 21:00:00,5289,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/27/2019 21:00:00,10/27/2019 22:00:00,5290,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/27/2019 22:00:00,10/27/2019 23:00:00,5291,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/27/2019 23:00:00,10/28/2019 0:00:00,5292,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 0:00:00,10/28/2019 1:00:00,5293,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 1:00:00,10/28/2019 2:00:00,5294,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 2:00:00,10/28/2019 3:00:00,5295,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 3:00:00,10/28/2019 4:00:00,5296,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 4:00:00,10/28/2019 5:00:00,5297,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 5:00:00,10/28/2019 6:00:00,5298,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 6:00:00,10/28/2019 7:00:00,5299,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 7:00:00,10/28/2019 8:00:00,5300,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 8:00:00,10/28/2019 9:00:00,5301,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 9:00:00,10/28/2019 10:00:00,5302,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 10:00:00,10/28/2019 11:00:00,5303,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 11:00:00,10/28/2019 12:00:00,5304,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 12:00:00,10/28/2019 13:00:00,5305,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 13:00:00,10/28/2019 14:00:00,5306,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 14:00:00,10/28/2019 15:00:00,5307,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 15:00:00,10/28/2019 16:00:00,5308,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 16:00:00,10/28/2019 17:00:00,5309,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 17:00:00,10/28/2019 18:00:00,5310,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 18:00:00,10/28/2019 19:00:00,5311,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 19:00:00,10/28/2019 20:00:00,5312,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 20:00:00,10/28/2019 21:00:00,5313,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 21:00:00,10/28/2019 22:00:00,5314,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 22:00:00,10/28/2019 23:00:00,5315,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/28/2019 23:00:00,10/29/2019 0:00:00,5316,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 0:00:00,10/29/2019 1:00:00,5317,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 1:00:00,10/29/2019 2:00:00,5318,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 2:00:00,10/29/2019 3:00:00,5319,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 3:00:00,10/29/2019 4:00:00,5320,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 4:00:00,10/29/2019 5:00:00,5321,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 5:00:00,10/29/2019 6:00:00,5322,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 6:00:00,10/29/2019 7:00:00,5323,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 7:00:00,10/29/2019 8:00:00,5324,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 8:00:00,10/29/2019 9:00:00,5325,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 9:00:00,10/29/2019 10:00:00,5326,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 10:00:00,10/29/2019 11:00:00,5327,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 11:00:00,10/29/2019 12:00:00,5328,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 12:00:00,10/29/2019 13:00:00,5329,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 13:00:00,10/29/2019 14:00:00,5330,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 14:00:00,10/29/2019 15:00:00,5331,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 15:00:00,10/29/2019 16:00:00,5332,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 16:00:00,10/29/2019 17:00:00,5333,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 17:00:00,10/29/2019 18:00:00,5334,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 18:00:00,10/29/2019 19:00:00,5335,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 19:00:00,10/29/2019 20:00:00,5336,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 20:00:00,10/29/2019 21:00:00,5337,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 21:00:00,10/29/2019 22:00:00,5338,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 22:00:00,10/29/2019 23:00:00,5339,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/29/2019 23:00:00,10/30/2019 0:00:00,5340,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 0:00:00,10/30/2019 1:00:00,5341,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 1:00:00,10/30/2019 2:00:00,5342,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 2:00:00,10/30/2019 3:00:00,5343,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 3:00:00,10/30/2019 4:00:00,5344,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 4:00:00,10/30/2019 5:00:00,5345,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 5:00:00,10/30/2019 6:00:00,5346,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 6:00:00,10/30/2019 7:00:00,5347,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 7:00:00,10/30/2019 8:00:00,5348,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 8:00:00,10/30/2019 9:00:00,5349,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 9:00:00,10/30/2019 10:00:00,5350,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 10:00:00,10/30/2019 11:00:00,5351,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 11:00:00,10/30/2019 12:00:00,5352,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 12:00:00,10/30/2019 13:00:00,5353,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 13:00:00,10/30/2019 14:00:00,5354,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 14:00:00,10/30/2019 15:00:00,5355,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 15:00:00,10/30/2019 16:00:00,5356,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 16:00:00,10/30/2019 17:00:00,5357,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 17:00:00,10/30/2019 18:00:00,5358,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 18:00:00,10/30/2019 19:00:00,5359,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 19:00:00,10/30/2019 20:00:00,5360,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 20:00:00,10/30/2019 21:00:00,5361,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 21:00:00,10/30/2019 22:00:00,5362,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 22:00:00,10/30/2019 23:00:00,5363,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/30/2019 23:00:00,10/31/2019 0:00:00,5364,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 0:00:00,10/31/2019 1:00:00,5365,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 1:00:00,10/31/2019 2:00:00,5366,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 2:00:00,10/31/2019 3:00:00,5367,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 3:00:00,10/31/2019 4:00:00,5368,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 4:00:00,10/31/2019 5:00:00,5369,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 5:00:00,10/31/2019 6:00:00,5370,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 6:00:00,10/31/2019 7:00:00,5371,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 7:00:00,10/31/2019 8:00:00,5372,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 8:00:00,10/31/2019 9:00:00,5373,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 9:00:00,10/31/2019 10:00:00,5374,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 10:00:00,10/31/2019 11:00:00,5375,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 11:00:00,10/31/2019 12:00:00,5376,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 12:00:00,10/31/2019 13:00:00,5377,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 13:00:00,10/31/2019 14:00:00,5378,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 14:00:00,10/31/2019 15:00:00,5379,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 15:00:00,10/31/2019 16:00:00,5380,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 16:00:00,10/31/2019 17:00:00,5381,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 17:00:00,10/31/2019 18:00:00,5382,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 18:00:00,10/31/2019 19:00:00,5383,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 19:00:00,10/31/2019 20:00:00,5384,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 20:00:00,10/31/2019 21:00:00,5385,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 21:00:00,10/31/2019 22:00:00,5386,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 22:00:00,10/31/2019 23:00:00,5387,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
10/31/2019 23:00:00,11/1/2019 0:00:00,5388,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 0:00:00,11/1/2019 1:00:00,5389,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 1:00:00,11/1/2019 2:00:00,5390,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 2:00:00,11/1/2019 3:00:00,5391,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 3:00:00,11/1/2019 4:00:00,5392,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 4:00:00,11/1/2019 5:00:00,5393,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 5:00:00,11/1/2019 6:00:00,5394,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 6:00:00,11/1/2019 7:00:00,5395,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 7:00:00,11/1/2019 8:00:00,5396,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 8:00:00,11/1/2019 9:00:00,5397,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 9:00:00,11/1/2019 10:00:00,5398,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 10:00:00,11/1/2019 11:00:00,5399,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 11:00:00,11/1/2019 12:00:00,5400,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 12:00:00,11/1/2019 13:00:00,5401,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 13:00:00,11/1/2019 14:00:00,5402,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 14:00:00,11/1/2019 15:00:00,5403,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 15:00:00,11/1/2019 16:00:00,5404,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 16:00:00,11/1/2019 17:00:00,5405,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 17:00:00,11/1/2019 18:00:00,5406,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 18:00:00,11/1/2019 19:00:00,5407,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 19:00:00,11/1/2019 20:00:00,5408,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 20:00:00,11/1/2019 21:00:00,5409,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 21:00:00,11/1/2019 22:00:00,5410,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 22:00:00,11/1/2019 23:00:00,5411,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/1/2019 23:00:00,11/2/2019 0:00:00,5412,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 0:00:00,11/2/2019 1:00:00,5413,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 1:00:00,11/2/2019 2:00:00,5414,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 2:00:00,11/2/2019 3:00:00,5415,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 3:00:00,11/2/2019 4:00:00,5416,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 4:00:00,11/2/2019 5:00:00,5417,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 5:00:00,11/2/2019 6:00:00,5418,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 6:00:00,11/2/2019 7:00:00,5419,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 7:00:00,11/2/2019 8:00:00,5420,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 8:00:00,11/2/2019 9:00:00,5421,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 9:00:00,11/2/2019 10:00:00,5422,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 10:00:00,11/2/2019 11:00:00,5423,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 11:00:00,11/2/2019 12:00:00,5424,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 12:00:00,11/2/2019 13:00:00,5425,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 13:00:00,11/2/2019 14:00:00,5426,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 14:00:00,11/2/2019 15:00:00,5427,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 15:00:00,11/2/2019 16:00:00,5428,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 16:00:00,11/2/2019 17:00:00,5429,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 17:00:00,11/2/2019 18:00:00,5430,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 18:00:00,11/2/2019 19:00:00,5431,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 19:00:00,11/2/2019 20:00:00,5432,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 20:00:00,11/2/2019 21:00:00,5433,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 21:00:00,11/2/2019 22:00:00,5434,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 22:00:00,11/2/2019 23:00:00,5435,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/2/2019 23:00:00,11/3/2019 0:00:00,5436,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 0:00:00,11/3/2019 1:00:00,5437,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 1:00:00,11/3/2019 2:00:00,5438,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 2:00:00,11/3/2019 3:00:00,5439,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 3:00:00,11/3/2019 4:00:00,5440,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 4:00:00,11/3/2019 5:00:00,5441,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 5:00:00,11/3/2019 6:00:00,5442,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 6:00:00,11/3/2019 7:00:00,5443,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 7:00:00,11/3/2019 8:00:00,5444,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 8:00:00,11/3/2019 9:00:00,5445,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 9:00:00,11/3/2019 10:00:00,5446,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 10:00:00,11/3/2019 11:00:00,5447,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 11:00:00,11/3/2019 12:00:00,5448,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 12:00:00,11/3/2019 13:00:00,5449,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 13:00:00,11/3/2019 14:00:00,5450,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 14:00:00,11/3/2019 15:00:00,5451,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 15:00:00,11/3/2019 16:00:00,5452,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 16:00:00,11/3/2019 17:00:00,5453,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 17:00:00,11/3/2019 18:00:00,5454,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 18:00:00,11/3/2019 19:00:00,5455,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 19:00:00,11/3/2019 20:00:00,5456,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 20:00:00,11/3/2019 21:00:00,5457,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 21:00:00,11/3/2019 22:00:00,5458,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 22:00:00,11/3/2019 23:00:00,5459,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/3/2019 23:00:00,11/4/2019 0:00:00,5460,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 0:00:00,11/4/2019 1:00:00,5461,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 1:00:00,11/4/2019 2:00:00,5462,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 2:00:00,11/4/2019 3:00:00,5463,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 3:00:00,11/4/2019 4:00:00,5464,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 4:00:00,11/4/2019 5:00:00,5465,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 5:00:00,11/4/2019 6:00:00,5466,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 6:00:00,11/4/2019 7:00:00,5467,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 7:00:00,11/4/2019 8:00:00,5468,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 8:00:00,11/4/2019 9:00:00,5469,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 9:00:00,11/4/2019 10:00:00,5470,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 10:00:00,11/4/2019 11:00:00,5471,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 11:00:00,11/4/2019 12:00:00,5472,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 12:00:00,11/4/2019 13:00:00,5473,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 13:00:00,11/4/2019 14:00:00,5474,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 14:00:00,11/4/2019 15:00:00,5475,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 15:00:00,11/4/2019 16:00:00,5476,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 16:00:00,11/4/2019 17:00:00,5477,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 17:00:00,11/4/2019 18:00:00,5478,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 18:00:00,11/4/2019 19:00:00,5479,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 19:00:00,11/4/2019 20:00:00,5480,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 20:00:00,11/4/2019 21:00:00,5481,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 21:00:00,11/4/2019 22:00:00,5482,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 22:00:00,11/4/2019 23:00:00,5483,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/4/2019 23:00:00,11/5/2019 0:00:00,5484,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 0:00:00,11/5/2019 1:00:00,5485,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 1:00:00,11/5/2019 2:00:00,5486,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 2:00:00,11/5/2019 3:00:00,5487,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 3:00:00,11/5/2019 4:00:00,5488,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 4:00:00,11/5/2019 5:00:00,5489,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 5:00:00,11/5/2019 6:00:00,5490,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 6:00:00,11/5/2019 7:00:00,5491,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 7:00:00,11/5/2019 8:00:00,5492,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 8:00:00,11/5/2019 9:00:00,5493,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 9:00:00,11/5/2019 10:00:00,5494,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 10:00:00,11/5/2019 11:00:00,5495,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 11:00:00,11/5/2019 12:00:00,5496,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 12:00:00,11/5/2019 13:00:00,5497,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 13:00:00,11/5/2019 14:00:00,5498,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 14:00:00,11/5/2019 15:00:00,5499,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 15:00:00,11/5/2019 16:00:00,5500,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 16:00:00,11/5/2019 17:00:00,5501,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 17:00:00,11/5/2019 18:00:00,5502,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 18:00:00,11/5/2019 19:00:00,5503,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 19:00:00,11/5/2019 20:00:00,5504,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 20:00:00,11/5/2019 21:00:00,5505,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 21:00:00,11/5/2019 22:00:00,5506,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 22:00:00,11/5/2019 23:00:00,5507,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/5/2019 23:00:00,11/6/2019 0:00:00,5508,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/6/2019 0:00:00,11/6/2019 1:00:00,5509,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/6/2019 1:00:00,11/6/2019 2:00:00,5510,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/6/2019 2:00:00,11/6/2019 3:00:00,5511,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/6/2019 3:00:00,11/6/2019 4:00:00,5512,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/6/2019 4:00:00,11/6/2019 5:00:00,5513,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/6/2019 5:00:00,11/6/2019 6:00:00,5514,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/6/2019 6:00:00,11/6/2019 7:00:00,5515,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/6/2019 7:00:00,11/6/2019 8:00:00,5516,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
