start,end,id,species,sr,db
11/29/2019 18:00:00,11/30/2019 0:00:00,468,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/30/2019 0:00:00,11/30/2019 6:00:00,469,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/30/2019 6:00:00,11/30/2019 12:00:00,470,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/30/2019 12:00:00,11/30/2019 18:00:00,471,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
11/30/2019 18:00:00,12/1/2019 0:00:00,472,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/1/2019 0:00:00,12/1/2019 6:00:00,473,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/1/2019 6:00:00,12/1/2019 12:00:00,474,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/1/2019 12:00:00,12/1/2019 18:00:00,475,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/1/2019 18:00:00,12/2/2019 0:00:00,476,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/2/2019 0:00:00,12/2/2019 6:00:00,477,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/2/2019 6:00:00,12/2/2019 12:00:00,478,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/2/2019 12:00:00,12/2/2019 18:00:00,479,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/2/2019 18:00:00,12/3/2019 0:00:00,480,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/3/2019 0:00:00,12/3/2019 6:00:00,481,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/3/2019 6:00:00,12/3/2019 12:00:00,482,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/3/2019 12:00:00,12/3/2019 18:00:00,483,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/3/2019 18:00:00,12/4/2019 0:00:00,484,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/4/2019 0:00:00,12/4/2019 6:00:00,485,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/4/2019 6:00:00,12/4/2019 12:00:00,486,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/4/2019 12:00:00,12/4/2019 18:00:00,487,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/4/2019 18:00:00,12/5/2019 0:00:00,488,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/5/2019 0:00:00,12/5/2019 6:00:00,489,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/5/2019 6:00:00,12/5/2019 12:00:00,490,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/5/2019 12:00:00,12/5/2019 18:00:00,491,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/5/2019 18:00:00,12/6/2019 0:00:00,492,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/6/2019 0:00:00,12/6/2019 6:00:00,493,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/6/2019 6:00:00,12/6/2019 12:00:00,494,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/6/2019 12:00:00,12/6/2019 18:00:00,495,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/6/2019 18:00:00,12/7/2019 0:00:00,496,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/7/2019 0:00:00,12/7/2019 6:00:00,497,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/7/2019 6:00:00,12/7/2019 12:00:00,498,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/7/2019 12:00:00,12/7/2019 18:00:00,499,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/7/2019 18:00:00,12/8/2019 0:00:00,500,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/8/2019 0:00:00,12/8/2019 6:00:00,501,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/8/2019 6:00:00,12/8/2019 12:00:00,502,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/8/2019 12:00:00,12/8/2019 18:00:00,503,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/8/2019 18:00:00,12/9/2019 0:00:00,504,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/9/2019 0:00:00,12/9/2019 6:00:00,505,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/9/2019 6:00:00,12/9/2019 12:00:00,506,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/9/2019 12:00:00,12/9/2019 18:00:00,507,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/9/2019 18:00:00,12/10/2019 0:00:00,508,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/10/2019 0:00:00,12/10/2019 6:00:00,509,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/10/2019 6:00:00,12/10/2019 12:00:00,510,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/10/2019 12:00:00,12/10/2019 18:00:00,511,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/10/2019 18:00:00,12/11/2019 0:00:00,512,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/11/2019 0:00:00,12/11/2019 6:00:00,513,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/11/2019 6:00:00,12/11/2019 12:00:00,514,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/11/2019 12:00:00,12/11/2019 18:00:00,515,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/11/2019 18:00:00,12/12/2019 0:00:00,516,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/12/2019 0:00:00,12/12/2019 6:00:00,517,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/12/2019 6:00:00,12/12/2019 12:00:00,518,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/12/2019 12:00:00,12/12/2019 18:00:00,519,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/12/2019 18:00:00,12/13/2019 0:00:00,520,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/13/2019 0:00:00,12/13/2019 6:00:00,521,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/13/2019 6:00:00,12/13/2019 12:00:00,522,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/13/2019 12:00:00,12/13/2019 18:00:00,523,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/13/2019 18:00:00,12/14/2019 0:00:00,524,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/14/2019 0:00:00,12/14/2019 6:00:00,525,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/14/2019 6:00:00,12/14/2019 12:00:00,526,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/14/2019 12:00:00,12/14/2019 18:00:00,527,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/14/2019 18:00:00,12/15/2019 0:00:00,528,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/15/2019 0:00:00,12/15/2019 6:00:00,529,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/15/2019 6:00:00,12/15/2019 12:00:00,530,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/15/2019 12:00:00,12/15/2019 18:00:00,531,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/15/2019 18:00:00,12/16/2019 0:00:00,532,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/16/2019 0:00:00,12/16/2019 6:00:00,533,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/16/2019 6:00:00,12/16/2019 12:00:00,534,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/16/2019 12:00:00,12/16/2019 18:00:00,535,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/16/2019 18:00:00,12/17/2019 0:00:00,536,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/17/2019 0:00:00,12/17/2019 6:00:00,537,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/17/2019 6:00:00,12/17/2019 12:00:00,538,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/17/2019 12:00:00,12/17/2019 18:00:00,539,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/17/2019 18:00:00,12/18/2019 0:00:00,540,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/18/2019 0:00:00,12/18/2019 6:00:00,541,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/18/2019 6:00:00,12/18/2019 12:00:00,542,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/18/2019 12:00:00,12/18/2019 18:00:00,543,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/18/2019 18:00:00,12/19/2019 0:00:00,544,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/19/2019 0:00:00,12/19/2019 6:00:00,545,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/19/2019 6:00:00,12/19/2019 12:00:00,546,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/19/2019 12:00:00,12/19/2019 18:00:00,547,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/19/2019 18:00:00,12/20/2019 0:00:00,548,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/20/2019 0:00:00,12/20/2019 6:00:00,549,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/20/2019 6:00:00,12/20/2019 12:00:00,550,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/20/2019 12:00:00,12/20/2019 18:00:00,551,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/20/2019 18:00:00,12/21/2019 0:00:00,552,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/21/2019 0:00:00,12/21/2019 6:00:00,553,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/21/2019 6:00:00,12/21/2019 12:00:00,554,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/21/2019 12:00:00,12/21/2019 18:00:00,555,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/21/2019 18:00:00,12/22/2019 0:00:00,556,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/22/2019 0:00:00,12/22/2019 6:00:00,557,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/22/2019 6:00:00,12/22/2019 12:00:00,558,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/22/2019 12:00:00,12/22/2019 18:00:00,559,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/22/2019 18:00:00,12/23/2019 0:00:00,560,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/23/2019 0:00:00,12/23/2019 6:00:00,561,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/23/2019 6:00:00,12/23/2019 12:00:00,562,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/23/2019 12:00:00,12/23/2019 18:00:00,563,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/23/2019 18:00:00,12/24/2019 0:00:00,564,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/24/2019 0:00:00,12/24/2019 6:00:00,565,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/24/2019 6:00:00,12/24/2019 12:00:00,566,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/24/2019 12:00:00,12/24/2019 18:00:00,567,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/24/2019 18:00:00,12/25/2019 0:00:00,568,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/25/2019 0:00:00,12/25/2019 6:00:00,569,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/25/2019 6:00:00,12/25/2019 12:00:00,570,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/25/2019 12:00:00,12/25/2019 18:00:00,571,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/25/2019 18:00:00,12/26/2019 0:00:00,572,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/26/2019 0:00:00,12/26/2019 6:00:00,573,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/26/2019 6:00:00,12/26/2019 12:00:00,574,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/26/2019 12:00:00,12/26/2019 18:00:00,575,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/26/2019 18:00:00,12/27/2019 0:00:00,576,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/27/2019 0:00:00,12/27/2019 6:00:00,577,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/27/2019 6:00:00,12/27/2019 12:00:00,578,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/27/2019 12:00:00,12/27/2019 18:00:00,579,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/27/2019 18:00:00,12/28/2019 0:00:00,580,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/28/2019 0:00:00,12/28/2019 6:00:00,581,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/28/2019 6:00:00,12/28/2019 12:00:00,582,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/28/2019 12:00:00,12/28/2019 18:00:00,583,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/28/2019 18:00:00,12/29/2019 0:00:00,584,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/29/2019 0:00:00,12/29/2019 6:00:00,585,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/29/2019 6:00:00,12/29/2019 12:00:00,586,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/29/2019 12:00:00,12/29/2019 18:00:00,587,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/29/2019 18:00:00,12/30/2019 0:00:00,588,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/30/2019 0:00:00,12/30/2019 6:00:00,589,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/30/2019 6:00:00,12/30/2019 12:00:00,590,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/30/2019 12:00:00,12/30/2019 18:00:00,591,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/30/2019 18:00:00,12/31/2019 0:00:00,592,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/31/2019 0:00:00,12/31/2019 6:00:00,593,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/31/2019 6:00:00,12/31/2019 12:00:00,594,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/31/2019 12:00:00,12/31/2019 18:00:00,595,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
12/31/2019 18:00:00,1/1/2020 0:00:00,596,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/1/2020 0:00:00,1/1/2020 6:00:00,597,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/1/2020 6:00:00,1/1/2020 12:00:00,598,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/1/2020 12:00:00,1/1/2020 18:00:00,599,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/1/2020 18:00:00,1/2/2020 0:00:00,600,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/2/2020 0:00:00,1/2/2020 6:00:00,601,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/2/2020 6:00:00,1/2/2020 12:00:00,602,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/2/2020 12:00:00,1/2/2020 18:00:00,603,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/2/2020 18:00:00,1/3/2020 0:00:00,604,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/3/2020 0:00:00,1/3/2020 6:00:00,605,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/3/2020 6:00:00,1/3/2020 12:00:00,606,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/3/2020 12:00:00,1/3/2020 18:00:00,607,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/3/2020 18:00:00,1/4/2020 0:00:00,608,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/4/2020 0:00:00,1/4/2020 6:00:00,609,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/4/2020 6:00:00,1/4/2020 12:00:00,610,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/4/2020 12:00:00,1/4/2020 18:00:00,611,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/4/2020 18:00:00,1/5/2020 0:00:00,612,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/5/2020 0:00:00,1/5/2020 6:00:00,613,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/5/2020 6:00:00,1/5/2020 12:00:00,614,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/5/2020 12:00:00,1/5/2020 18:00:00,615,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/5/2020 18:00:00,1/6/2020 0:00:00,616,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/6/2020 0:00:00,1/6/2020 6:00:00,617,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/6/2020 6:00:00,1/6/2020 12:00:00,618,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/6/2020 12:00:00,1/6/2020 18:00:00,619,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/6/2020 18:00:00,1/7/2020 0:00:00,620,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/7/2020 0:00:00,1/7/2020 6:00:00,621,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/7/2020 6:00:00,1/7/2020 12:00:00,622,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/7/2020 12:00:00,1/7/2020 18:00:00,623,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/7/2020 18:00:00,1/8/2020 0:00:00,624,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/8/2020 0:00:00,1/8/2020 6:00:00,625,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/8/2020 6:00:00,1/8/2020 12:00:00,626,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/8/2020 12:00:00,1/8/2020 18:00:00,627,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/8/2020 18:00:00,1/9/2020 0:00:00,628,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/9/2020 0:00:00,1/9/2020 6:00:00,629,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/9/2020 6:00:00,1/9/2020 12:00:00,630,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/9/2020 12:00:00,1/9/2020 18:00:00,631,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/9/2020 18:00:00,1/10/2020 0:00:00,632,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/10/2020 0:00:00,1/10/2020 6:00:00,633,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/10/2020 6:00:00,1/10/2020 12:00:00,634,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/10/2020 12:00:00,1/10/2020 18:00:00,635,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/10/2020 18:00:00,1/11/2020 0:00:00,636,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/11/2020 0:00:00,1/11/2020 6:00:00,637,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/11/2020 6:00:00,1/11/2020 12:00:00,638,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/11/2020 12:00:00,1/11/2020 18:00:00,639,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/11/2020 18:00:00,1/12/2020 0:00:00,640,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/12/2020 0:00:00,1/12/2020 6:00:00,641,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/12/2020 6:00:00,1/12/2020 12:00:00,642,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/12/2020 12:00:00,1/12/2020 18:00:00,643,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/12/2020 18:00:00,1/13/2020 0:00:00,644,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/13/2020 0:00:00,1/13/2020 6:00:00,645,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/13/2020 6:00:00,1/13/2020 12:00:00,646,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/13/2020 12:00:00,1/13/2020 18:00:00,647,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/13/2020 18:00:00,1/14/2020 0:00:00,648,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/14/2020 0:00:00,1/14/2020 6:00:00,649,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/14/2020 6:00:00,1/14/2020 12:00:00,650,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/14/2020 12:00:00,1/14/2020 18:00:00,651,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/14/2020 18:00:00,1/15/2020 0:00:00,652,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/15/2020 0:00:00,1/15/2020 6:00:00,653,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/15/2020 6:00:00,1/15/2020 12:00:00,654,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/15/2020 12:00:00,1/15/2020 18:00:00,655,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
1/15/2020 18:00:00,1/16/2020 0:00:00,656,NOISE,144000,PAM20209_Zahn_narluga_kong.sqlite3
